资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值,上年度违规,上年度违规次数
0.08297,0.019781,0.038199,8.507655,1.047966,0.415778,23.13,0.936731,0.276174,0.306444,0.54256,15.580314,2.498,1,5
0.181059,0.008879,0.105539,2.560727,0.992663,1.225745,32.29,1.190982,0.585508,0.703131,0.857141,5.89634,2.286,1,2
0.141828,0.007426,0.09216,1.675183,0.967719,-1.056665,34.39,0.013022,0.22865,0.199324,0.313466,5.700499,2.666,1,2
0.235033,0.067574,0.246592,4.034444,0.973616,-0.311454,31.32,0.08662,0.086103,0.573569,0.901407,6.1276,2.471,1,1
0.450353,0.224468,0.394574,3.631561,1.054167,-2.460391,31.32,-0.409512,0.1930595,0.508028,0.858209,-0.474429,2.532,1,2
0.058992,0.001899,0.04489,2.720243,0.753268,-2.499392,68.23,4.765406,0.394731,0.095468,0.109286,9.504621,0.231,0,0
0.066652,0.002682,0.037663,2.246713,0.691758,-0.268414,31.32,0.833967,0.240115,0.141943,0.163647,10.638342,2.509,1,2
0.393318,0.145863,0.330763,6.077611,1.096981,0.220926,26.33,0.401342,0.160355,0.42896,0.83533,4.981972,0.06,0,0
0.295082,0.057542,0.248478,3.268959,1.035757,-0.475216,31.32,0.094153,0.222727,0.42706,0.69682,5.521347,2.601,1,3
0.314173,0.304325,0.377242,5.660492,1.055843,2.032271,24.19,0.272931,0.150103,0.429876,0.923776,3.061004,2.396,1,1
0.553085,0.060436,0.51242,4.599426,2.921717,-2.594656,31.32,-0.00994,0.108214,0.66208,0.856945,2.545226,2.428,1,3
0.39949,0.143164,0.295845,1.902462,1.054167,0.131835,16.6,-0.205611,-0.075929,0.328185,0.409507,1.720805,2.573,1,1
0.214383,0.015072,0.141886,1.905771,1.054167,-2.75413,31.32,-0.097102,-0.010015,0.410201,0.460235,2.957433,0.045,0,0
0.452474,0.104703,0.398843,2.686743,1.013244,0.493404,53.69,0.11064,0.157824,0.772804,1.180897,1.823739,0.245,0,0
0.343173,0.03702,0.32079,8.840114,0.883328,-0.272466,15.65,0.043015,0.1930595,0.605263,0.954325,4.244252,0.046,0,0
0.710647,0.243916,0.645443,2.969337,1.348856,-0.467448,31.32,0.073111,0.049601,0.377265,0.451544,0.955704,2.622,1,1
0.395199,0.053292,0.354817,2.626049,1.0056,-0.00892,31.32,0.062299,0.154467,0.211494,0.300078,1.961633,2.777,1,2
0.419529,0.119409,0.358962,8.088821,1.003313,1.076628,31.32,0.504574,0.343389,0.945207,1.59541,4.381037,0.006,0,0
0.074115,0.001028,0.034231,3.262445,0.579622,-0.348809,31.32,0.062522,0.1930595,0.229797,0.345987,10.438848,0.06,0,0
0.282985,0.019193,0.254854,2.290241,1.0312,-0.709835,31.32,0.059009,0.229844,0.546943,0.663925,4.584102,0.006,0,0
0.516499,0.114177,0.465546,1.418952,1.054167,-0.66349,45.1,0.05546,0.136966,0.552736,0.839804,1.402969,2.404,1,1
0.4694,0.021425,0.47664,12.977725,0.989932,-0.326195,32.34,0.298722,0.249156,0.572344,0.699086,11.055657,2.553,1,1
0.663381,0.215948,0.659045,5.414141,2.449825,-0.872215,17.83,0.0823155,0.082381,0.554051,1.097261,1.408427,2.628,1,1
0.54006,0.024484,0.418086,5.320913,0.994687,-0.283759,31.32,0.0823155,0.131513,1.01802,1.362555,2.943029,2.338,1,1
0.409155,0.191972,0.287737,5.135324,16.727213,0.45765,31.32,0.074601,0.085529,1.121193,1.433578,3.238031,0.187,0,0
