本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,1,0.406252,0.22431,0.394175,4.81569,13.505242,-0.041188,14.74,0.151474,-0.139269,0.238506,0.455255,4.750448,3.753
0,0,0.656135,0.805296,1.313884,1.444218,3.820894,-0.696861,15.74,0.168398,0.163688,0.13951,0.412971,0.717706,2.613
1,2,1.402817,0.622516,1.246819,26.406097,1.096573,-0.048192,14.8,0.016619,-0.962085,0.793712,1.198984,-2.095388,3.84
1,2,0.482594,0.199544,0.471878,1.111539,1.019327,-0.195401,29.48,-0.005341,0.232816,0.377645,0.548767,1.61289,5.06
1,2,0.35859,0.036853,0.259597,3.132774,0.762851,-0.872736,22.5,-0.131449,0.128409,0.53579,0.760536,9.418132,1.354
1,2,0.329621,0.015457,0.213046,1.958941,-8.089766,0.028799,15.3,0.011729,0.25337,0.256131,0.447994,3.107638,3.725
1,1,0.365518,0.323574,0.410426,3.312508,1.362177,-0.513942,10.46,0.113559,0.15806,0.308991,0.619992,3.579289,4.701
0,0,0.439401,0.216942,0.396563,2.477424,1.236531,-0.038532,46.98,0.188893,0.200618,0.422452,0.923195,1.714502,3.597
1,5,0.729682,0.390365,0.827074,2.238797,2.152934,-0.024681,10.96,0.009152,-0.400058,0.452117,0.745975,1.30245,3.673
0,0,0.3394,0.272108,0.408583,6.930224,2.310403,0.091989,18.98,0.014169,0.131856,0.66019,1.089955,9.19296,2.971
1,12,0.939171,0.481655,1.018814,4.228815,1.096573,-0.034737,29.82,-0.600179,-0.211305,0.066737,0.325799,-0.718173,5.812
1,6,0.60642,0.484947,0.55896,1.940835,1.096573,-0.423227,17.17,-0.124019,0.007132,0.882213,1.17717,1.934501,5.035
1,1,0.508748,0.1402,0.548028,6.109679,1.726085,-0.333014,16.21,0.020307,0.117191,0.568857,0.910361,2.948808,3.067
1,7,0.674153,0.45432,0.762971,1.276466,3.411602,0.410367,47.45,-0.239931,0.05865,0.649817,1.249293,1.537975,2.967
0,0,0.621262,0.494523,0.634562,1.367684,1.096573,-0.002675,8.48,-0.265508,0.018007,0.211746,0.577523,0.750434,3.604
1,5,0.990072,0.743358,1.098623,6.752694,1.096573,-0.119894,23.09,-1.251269,-0.515252,0.236717,0.713836,-0.933235,5.726
1,7,0.25793,0.497515,0.576024,1.589853,1.595568,-0.065144,12.49,0.181095,0.119918,0.236047,0.897013,2.760489,4.217
1,3,0.470672,0.123543,0.590205,15.426859,1.096573,-0.008749,14.02,0.585545,-9.040864,0.18126,0.256071,-0.487139,5.48
1,3,0.656335,0.294984,0.643659,1.209581,1.121915,-0.285289,29.19,0.070096,0.088317,0.555391,1.11432,1.55982,3.834
1,2,0.298061,0.267926,0.382602,2.522857,1.084061,-0.501931,41.4,0.217922,0.296469,0.513025,1.246513,4.030607,3.127
1,5,0.457587,0.414509,0.60437,3.064816,1.096573,0.018091,19.19,-0.035192,-0.091437,0.579743,1.246666,2.720297,5.168
1,1,0.583594,0.587608,0.969192,5.158329,1.096573,0.051209,16.96,0.002439,0.105991,2.996755,3.79663,6.06817,4.414
1,3,0.169421,0.094649,0.209906,2.441683,1.096573,0.146027,43.11,-0.197523,-0.095221,0.355191,0.578722,5.035996,2.611
1,1,0.13899,0.13013,0.218054,1.87617,2.212837,-0.024639,19.76,-0.153004,0.075375,0.16378,0.242965,9.916972,4.773
1,2,0.676349,0.387843,0.675452,2.189712,3.435896,-1.06965,22.97,-0.009766,-0.008166,0.3236,0.42376,0.77729,2.492
1,2,0.18576,0.039529,0.194457,10.069973,1.323564,-0.163446,4.96,0.164881,0.160351,0.304932,0.614825,20.569774,4.011
0,0,0.662476,0.517429,0.956321,1.340723,1.096573,-0.102801,21.51,-0.013719,0.027424,0.481124,1.00921,0.46938,4.079
1,2,0.279856,0.109448,0.274216,4.177748,1.009514,0.459842,44.95,-0.092931,0.219887,0.632234,1.256792,6.668421,3.165
1,4,0.565048,0.495517,0.639228,1.624975,1.498922,-0.882877,32.63,0.055247,0.084447,0.314179,0.825671,1.087817,4.014
1,2,0.404989,0.547638,0.76196,2.671569,5.16402,-0.228725,16.05,0.081093,0.171514,0.359472,1.610637,2.975704,4.632
1,4,0.369654,0.263951,0.734127,2.612271,5.476167,0.018775,21.12,-0.195113,-0.462363,0.432883,0.779891,2.839318,4.903
1,6,0.629854,0.196428,0.529484,1.034331,1.096573,0.060807,14.68,-1.297226,-0.666024,0.200662,0.402736,-1.064951,4.061
1,2,0.861301,0.359472,0.527925,1.373582,1.096573,-0.076517,8.6,-1.501919,-1.130019,0.241382,0.549868,-1.116651,4.759
1,1,0.421855,0.179062,0.402182,3.938989,1.007134,-0.003658,23.35,0.08305,0.140221,0.738707,1.175163,5.36464,3.816
1,6,0.165919,0.204216,0.28434,2.965226,-0.054618,-0.041386,23.71,0.143347,-0.008168,0.384617,0.676202,9.405642,3.351
1,1,0.43779,0.306473,0.412004,1.112091,1.096573,-0.337074,15.59,0.018072,-0.41308,0.368915,0.831911,-1.108559,3.165
1,3,0.40399,0.194881,0.42552,2.904466,1.096573,-0.207729,35.84,0.04474,-0.251182,0.317458,0.453314,2.597245,6.096
0,0,0.642577,0.432637,0.621782,2.36256,1.096573,-0.195495,9.2,-0.326296,-0.311558,0.516635,0.785344,0.551171,5.263
1,8,0.550128,0.407427,0.631062,4.835369,3.059151,-0.019674,20.96,-0.768915,-0.195767,0.169162,0.223054,1.469063,3.646
1,2,0.297888,0.249125,0.394053,4.006407,1.096573,-0.098359,12.73,0.010688,0.112183,0.308772,0.554153,4.406442,4.993
1,3,0.507343,0.199058,0.615283,3.04605,1.096573,0.00836,23.55,-0.353261,0.281566,0.609122,1.356695,2.833867,4.746
1,10,0.967244,0.545731,0.812721,1.614039,1.096573,0.015732,20.72,-0.620753,-0.320702,0.113735,0.165881,-0.924162,4.985
0,0,0.36882,0.311011,0.4896,2.666939,1.509281,-0.120831,9.07,0.046511,0.096114,0.399639,1.406037,2.035847,4.053
1,8,0.397048,0.302503,0.691817,1.200259,1.653423,0.006348,19.67,-0.778525,-0.078471,0.302898,0.962611,0.678726,4.545
0,0,0.550742,0.367532,0.511085,0.802997,2.460245,0.178331,19.37,-0.517579,-0.009842,0.196577,0.604794,0.587634,3.244
1,5,0.605221,0.32442,0.579741,2.723482,2.338684,-0.14372,20.95,0.404496,0.094482,0.238649,0.803707,1.452383,3.273
1,5,0.582644,0.475246,0.547033,2.625912,1.687412,-0.091042,21.81,-0.798178,-0.191728,0.179519,0.689303,0.533479,4.763
1,1,0.600381,0.314967,0.595396,2.039005,3.738285,-0.133153,15.64,0.040109,0.002591,0.710251,1.126701,1.352678,3.099
1,4,0.378207,0.169418,0.263049,2.812923,1.181019,-0.216539,21.5,0.082174,0.370004,0.216157,0.283326,3.852353,4.629
1,2,0.553014,0.370268,0.585486,1.642801,1.096573,-1.189818,21.08,0.030795,0.274563,0.437664,0.849159,1.874971,4.405
1,3,0.144757,0.030185,0.107874,3.293186,1.096573,-0.494553,37.21,-0.060971,0.349101,0.229076,0.47072,10.298667,4.749
0,0,0.695617,0.277785,0.744681,2.245097,2.493766,0.162144,22.19,-0.384183,0.108164,0.062923,0.092984,1.860571,3.415
1,8,0.314532,0.204527,0.404855,1.352653,0.94167,-0.774912,10.65,0.020092,-0.113183,1.107837,1.556682,2.397301,3.866
1,2,0.696564,0.430757,0.763097,6.653416,1.76474,-0.612761,35.26,0.157851,0.120681,0.182466,0.267496,1.82887,4.021
1,3,0.293037,0.245851,0.387864,1.837,1.204159,-0.084778,9.06,0.123874,0.280683,0.316835,0.485824,3.954143,3.828
0,0,0.55324,0.459655,0.508645,2.719796,2.096264,-0.122049,25.09,0.1823,0.100246,0.171187,0.652246,1.486162,4.211
1,4,0.491548,0.128873,0.485089,2.694846,0.992006,-0.018736,30.08,-0.32039,0.006864,0.829383,1.577107,3.237557,3.757
1,2,0.510659,0.036074,0.284565,21.210228,2.504174,-0.01921,38.36,0.039823,-0.039329,0.434863,0.715302,7.289468,3.708
1,6,0.325896,0.150973,0.26282,2.160019,1.814907,0.124724,18.93,-0.142052,-0.140539,1.027205,1.414594,6.288361,2.651
1,1,0.567496,0.131474,0.576951,2.647761,0.907267,-0.329269,33.65,0.125572,0.207365,0.607805,0.949667,2.008809,3.432
1,1,0.043088,0.01101,0.059605,4.202408,0.912249,-0.381972,17.17,0.455311,0.294448,0.180241,0.258686,31.020467,4.701
1,4,0.743748,0.332915,0.694927,0.954087,1.096573,-0.114628,21.46,-0.01045,0.079145,0.29265,0.351578,1.199874,4.541
0,0,0.29603,0.110907,0.269562,2.578182,1.21166,-0.02028,26.6,0.080626,0.110531,0.316536,0.930065,4.944315,3.915
1,2,0.519376,0.345618,0.531578,1.742545,1.096573,0.222297,13.89,0.015222,0.18305,1.311732,2.353849,2.563493,4.047
1,1,0.108475,0.004459,0.077829,1.878881,-0.173474,-0.246473,8.38,0.074628,0.272806,0.293417,0.431873,10.818203,4.259
1,1,0.130956,0.085972,0.172932,2.392312,1.096573,0.003607,14.54,-0.904873,-1.416489,0.537417,1.065239,9.199166,5.164
0,0,0.266226,0.012797,0.193623,2.901224,1.850238,-0.290914,36.42,0.0601,-0.349586,0.424518,0.651348,3.087203,4.985
1,3,1.112167,0.408447,0.730217,3.115648,1.672442,0.012732,15.04,0.043857,-0.762555,0.722344,1.732268,-1.627643,4.5
1,1,0.567645,0.405735,0.602798,2.301589,1.104324,-0.290235,57.72,0.08181,0.128353,0.275697,0.730341,1.625167,3.528
1,3,0.453902,0.295268,0.490284,1.860559,1.008776,0.305204,29.12,0.078032,0.110833,0.505465,1.089083,2.801565,3.984
1,2,0.660958,0.359655,0.686223,1.18979,2.453907,-0.020277,39.62,0.033147,0.034563,0.081952,0.374195,-0.121067,4.049
0,0,0.375812,0.091782,0.424118,6.888631,1.096573,-0.051374,24.06,-0.722792,-0.426204,0.322786,0.429029,5.094761,4.478
1,2,0.804542,0.432967,0.812388,2.326739,1.096573,-0.285992,23.6,0.033479,-0.067291,0.215959,0.598502,0.131468,5.102
1,3,0.936311,0.52185,0.829962,4.591656,1.096573,-0.076223,18.6,-0.508529,-2.391352,0.666947,1.272251,-2.929744,5.415
1,6,0.266343,0.099294,0.286117,2.369858,1.096573,0.117906,42.61,-0.43536,0.015398,0.192975,0.278115,2.76589,4.448
1,4,0.579273,0.517508,0.58262,1.956079,1.096573,-0.121206,14.51,-0.025962,0.124762,0.14014,0.264234,1.338867,4.833
1,4,0.421175,0.061928,0.530875,1.585741,1.191587,-0.134856,21.79,0.171808,-0.193845,0.289931,0.444471,0.548396,3.863
1,1,1.116916,0.572598,1.174491,9.622785,1.096573,-0.031732,20.5,-0.798317,-0.63369,0.599248,0.963248,-0.694025,3.689
1,2,0.389914,0.029271,0.551968,2.300227,1.064542,0.181911,20.67,0.685281,0.199154,0.45312,0.915705,5.107927,4.771
1,2,0.618502,0.287205,0.630655,1.98791,2.588446,-0.344249,21.01,0.171054,0.21675,0.384883,0.486488,1.404464,3.497
1,2,0.327219,0.07876,0.275687,1.557936,1.096573,-0.092279,12.08,0.010659,-0.654739,0.272018,0.461742,0.945201,3.604
0,0,0.288597,0.129141,0.429628,2.860753,1.87656,-0.299369,22.85,0.034986,0.191053,0.397333,0.698454,3.876934,4.348
1,2,0.585732,0.348274,0.543223,4.093218,1.096573,-0.030685,23.55,0.004668,-0.450916,1.471577,1.905707,2.142552,3.683
1,5,0.187278,0.176959,0.305953,3.404849,1.042713,-0.198979,29.17,0.236864,0.373687,0.487161,0.858377,10.730172,3.136
1,1,0.467898,0.210956,0.514043,1.900169,1.839111,-0.191317,27.69,0.072001,0.204116,0.48643,0.654593,2.197133,4.301
1,4,0.617961,0.402734,0.593117,1.449704,1.096573,0.008212,12.08,-0.676029,-0.127681,0.146087,0.235173,0.313324,4.584
1,3,0.608194,0.356661,0.761266,6.797363,1.381969,0.04922,14.88,-1.08703,-0.38334,0.414304,0.765082,4.220235,4.538
1,4,0.50693,0.205036,0.403911,3.857042,1.096573,-0.02782,15.89,-2.243827,-0.411674,0.191617,0.373792,0.852193,4.315
0,0,0.577491,0.410016,0.693528,1.992219,1.096573,-0.030631,14.97,-0.355615,-0.142335,0.475716,1.172335,1.638694,3.912
1,2,0.137975,0.058799,0.136201,1.959911,0.941264,0.073611,23.62,0.150764,0.430368,0.515329,0.759105,6.645712,5.141
0,0,0.117316,0.017296,0.105518,2.09902,0.822648,-0.23654,29.77,0.363576,0.131014,0.248235,0.391229,6.342882,4.798
1,2,0.412923,0.233177,0.435459,5.402095,1.022616,-0.861314,18.17,0.137031,0.156149,0.517753,0.883198,5.052419,3.6
0,0,0.979426,0.59799,0.905021,5.406606,1.096573,0.009163,22.67,-1.213518,-0.246471,0.034355,0.076917,-0.529378,3.435
1,2,0.330738,0.001108,0.283518,3.13218,0.519705,-0.371921,7.6,-0.00175,-0.516867,0.868109,1.034859,3.382871,4.329
1,3,0.41976,0.118274,0.451674,5.642699,0.943436,-0.143552,26.65,-0.175775,0.040725,0.508468,0.789757,3.558983,3.938
1,9,1.500605,0.202598,0.82347,27.088919,1.096573,-0.03905,21.5,0.0813725,-2.342444,0.052962,0.081955,-4.805712,5.591
0,0,0.835653,0.278967,0.985877,11.957658,1.096573,-0.054913,18.35,-0.201089,-0.344599,0.180051,2.186645,2.040341,4.014
1,2,0.422278,0.240822,0.567073,1.452558,1.096573,-0.046352,26.35,-1.199678,-0.666762,0.235723,0.558504,2.164915,4.992
0,0,0.612702,0.398424,0.958259,3.810895,1.096573,-0.13194,39.03,0.008079,0.059619,0.198834,0.676776,2.529055,3.861
0,0,0.437128,0.222025,0.420874,3.291184,1.134796,0.199225,26.37,0.048366,0.04027,0.605179,1.195171,2.965559,2.624
1,9,0.379569,0.096326,0.39123,2.31164,1.096573,-0.241594,31.89,0.06043,-0.02658,0.41958,0.691762,1.207302,4.957
1,8,0.898424,0.674069,0.784664,3.781815,1.096573,0.034499,14.06,-0.583726,-0.359743,0.338238,0.620587,-0.672327,3.746
0,0,0.302411,0.175824,0.315504,4.326189,1.055866,0.082399,27.97,0.117973,0.176881,0.452659,0.967567,6.707995,3.079
0,0,0.786474,0.370613,0.501126,1.806486,3.713766,0.007596,8.88,-1.039412,-1.188079,0.237687,0.640488,-4.16869,4.679
1,4,0.561003,0.404923,0.576934,1.841721,1.096573,-0.084451,22,0.02517,0.026334,0.708932,1.31525,2.141494,3.01
0,0,0.64814,0.105882,0.638402,2.136399,1.096573,-0.403292,9.67,-0.552866,-0.661005,0.592991,1.962332,-1.211855,4.017
1,4,0.336393,0.38781,0.520178,2.766952,3.726905,-0.209128,5.92,-0.838868,-0.144042,0.57365,1.179997,3.992481,3.285
1,2,0.726826,0.175912,0.637438,1.596968,2.465636,-0.083627,14.36,0.004009,-0.152682,0.647071,1.066197,0.10864,3.36
1,9,0.626282,0.321942,0.803352,3.494598,1.096596,-0.002333,14.56,-0.467559,-1.349094,0.799721,1.35502,0.115411,4.072
1,2,0.887163,0.255547,0.831993,3.72363,1.096573,-0.019403,18.88,-0.008432,-1.049017,0.413448,0.658667,-3.200525,4.364
0,0,0.091542,0.017017,0.082119,5.040548,1.059183,-0.043752,20,0.325476,-0.33686,0.267027,0.517674,20.65434,2.944
1,2,0.627284,0.169873,0.584209,4.098825,1.537498,-0.039942,24.29,-0.89827,-0.5054,0.407398,0.548547,1.071261,3.225
0,0,0.191694,0.020239,0.172695,1.492118,0.705022,-0.014571,15.74,-0.424336,-0.078533,0.419587,0.568928,4.027765,4.124
1,3,0.667489,0.473505,0.645689,3.651382,1.567022,-0.215289,26.01,-0.844017,-0.377691,0.215099,0.350451,0.045027,3.109
1,9,0.475874,0.358339,0.432192,2.304818,1.096573,-0.077309,16.54,0.047243,-0.077525,0.21017,0.512406,1.570375,3.844
1,1,0.583933,0.177356,0.501203,1.501443,13.878476,-0.751048,40.68,0.004174,0.137344,0.517772,0.922084,1.687799,4.505
1,1,0.985253,0.960886,1.447753,2.441683,2.159268,-0.023668,30.43,-2.771154,-0.83071,0.10287,0.122844,3.092971,4.775
0,0,0.262104,0.02159,0.241204,1.653969,0.005695,-0.013732,13.71,-0.535042,-0.876799,0.492857,0.759839,5.474987,3.794
1,8,0.932896,0.482263,0.847097,6.32268,1.096573,-0.063987,19.11,-4.203521,-0.743308,0.091231,0.205836,-1.103356,5.258
0,0,0.710505,0.294418,0.723778,4.425204,1.096573,-0.364264,28.93,0.091284,0.075652,0.384432,0.551165,2.45949,5.268
1,4,0.826465,0.503239,0.789999,3.51826,1.096573,-0.011825,15.44,-0.063958,-0.219174,0.213334,0.409697,-0.076995,4.675
0,0,0.264563,0.107087,0.283659,4.125443,0.959956,0.002336,41.55,0.157988,0.339811,0.640346,1.293523,13.410115,3.594
1,2,0.259122,0.184447,0.328249,1.318538,1.089788,0.056372,30.89,0.11291,0.370627,0.678484,1.362637,3.412893,3.352
1,1,0.543717,0.306058,0.572386,2.332081,1.77212,-0.044065,36.86,0.16188,0.221905,0.313659,0.596506,2.49541,4.302
1,2,0.160611,0.104378,0.460941,6.552473,0.991265,-0.131136,7.98,0.23199,0.188388,0.263199,0.605496,19.909653,2.528
0,0,0.406691,0.128659,0.427367,5.865953,-0.232225,-0.891415,30.61,0.057411,0.218167,0.764168,0.880083,6.099477,4.184
1,2,0.495063,0.304627,0.483958,3.419673,1.259049,-0.096836,53.56,0.138007,0.176589,0.400646,0.532819,3.778706,3.968
1,2,0.317089,0.255228,0.433369,4.304636,1.106191,-0.101464,29.99,0.137646,0.236814,0.551889,1.704215,4.927095,5.141
1,4,0.286051,0.188934,0.38006,1.83229,1.020467,-0.152869,32.28,0.172667,0.32139,0.371761,0.780207,4.133606,4.231
1,6,0.738825,0.406814,0.67626,4.898639,117.181152,-0.115203,32.37,0.039417,-0.028462,0.539724,0.701655,2.421403,4.964
1,2,0.543044,0.26743,0.50789,1.54532,1.096573,0.630886,21,0.096328,0.077697,0.523321,1.336464,1.427869,4.792
1,2,0.142156,0.014916,0.15022,6.372024,0.977897,1.203194,42.94,0.541695,0.480897,0.543962,0.925718,27.125372,3.54
0,0,0.507184,0.363473,0.540024,1.666341,1.096573,-0.168062,39.31,-0.019222,0.066921,0.601565,0.873966,1.850283,4.855
1,5,0.713931,0.243713,0.685082,2.399803,1.272212,-0.039588,42.94,-0.791628,-0.388805,0.54418,0.834533,0.544423,3.982
1,5,0.333126,0.128767,0.236265,3.200891,0.995415,0.139309,11.33,0.282678,-0.951652,0.497199,0.654292,1.658551,3.083
0,0,0.559443,0.366422,0.637675,2.426572,1.505091,-0.396704,33.47,0.080057,0.307782,0.749018,1.22856,3.358631,3.599
1,2,0.222768,0.111748,0.217498,1.226833,0.956393,-0.013596,22.94,0.045656,0.140001,0.528832,1.073601,3.749629,3.474
1,4,0.681327,0.447392,0.696,3.217726,1.096573,-0.382683,16.28,0.046363,0.092767,0.544007,0.811746,1.797961,3.84
1,3,0.97458,0.319075,0.949172,13.063701,1.096573,-0.259133,27.23,-0.189259,-0.193072,0.088514,0.094917,0.251249,3.248
1,3,0.528078,0.513865,0.674371,2.499213,1.260642,-0.29859,27,0.241832,0.187105,0.278078,0.680943,2.740171,3.944
0,0,0.589046,0.306559,0.454182,1.97081,1.143827,0.323111,39.42,0.082204,0.236936,1.185387,1.673781,2.261461,4.817
1,2,0.342105,0.070796,0.313226,2.009186,0.962672,0.197756,32.59,0.226592,-0.097034,0.584186,0.880551,5.412334,3.927
0,0,0.421358,0.296356,0.457998,7.446086,1.664108,-0.010318,15.98,0.013845,0.258675,0.366371,1.4308,6.997445,5.096
1,3,0.660177,0.416832,0.74147,1.311848,1.480938,-0.339372,43.06,0.147031,0.042398,0.282008,0.512219,0.464712,3.912
1,1,0.640667,0.176283,0.56684,2.2529,1.096573,-0.276144,27.8,-0.01898,-0.07832,0.340104,0.519594,2.246679,3.97
1,3,0.34702,0.324143,0.657364,2.393413,1.204195,-0.098668,20.44,-0.847358,-0.107274,0.302201,0.733648,4.368414,4.467
0,0,0.34529,0.228487,0.547317,6.001353,1.173121,-0.341135,28.39,0.0813725,0.1376,0.295457,0.403515,3.86638,3.571
1,3,0.585913,0.782735,1.025807,2.71697,1.180917,0.248517,14.66,-2.116459,-0.116118,0.272306,1.826943,1.441546,2.806
1,4,0.740466,0.368994,0.957619,67.93458,1.735674,0.211757,15.28,-1.523018,-0.247097,0.640756,0.828404,2.68574,3.129
1,2,0.505583,0.377978,0.675953,2.66203,1.205532,-0.709849,27.69,0.044622,0.131882,1.364647,2.464997,3.71769,4.955
0,0,0.299061,0.181795,0.411204,3.458181,1.418706,-0.055461,20.96,-0.532311,-0.143038,0.455299,0.749767,4.501564,3.386
1,5,0.276871,0.138644,0.239461,3.424021,0.928216,-1.704532,10.75,-2.727571,-1.530866,0.397817,0.622509,2.88902,4.785
0,0,0.715133,0.370046,0.758167,10.071544,1.096573,-0.506885,23.12,-0.244717,0.001351,0.553521,0.896418,1.942593,4.163
1,6,0.492546,0.200906,0.499314,2.13677,1.252471,-0.095552,11.12,0.192274,-0.08542,0.310133,0.540589,0.857191,2.971
1,1,0.614895,0.13708,0.513673,4.071104,0.988749,-0.07258,20.65,0.151004,0.171236,0.577946,1.392554,2.589281,3.726
0,0,0.700611,0.303006,0.681214,2.7791,1.096573,-0.223402,17.51,0.008687,-0.047569,0.312964,0.641103,0.1607,5.865
1,4,0.840367,0.514407,0.613968,6.954941,1.096573,0.55939,29.85,-0.437008,-0.596032,1.020684,2.282905,0.626428,3.518
0,0,0.414017,0.003732,0.34074,3.002379,0.979263,0.102783,15.31,-0.489233,0.30514,0.382315,0.434103,4.824613,4.976
0,0,0.823706,0.261656,0.322454,8.805061,2.665781,-0.158983,27.33,-0.577134,0.04624,0.193868,0.297279,2.278932,4.419
1,1,0.308365,0.042569,0.252225,5.414729,1.397982,0.213347,30.07,0.020878,0.179114,1.27298,1.510699,8.847634,4.08
1,3,0.661339,0.27581,0.603951,1.670365,1.544666,-0.169869,29.84,0.156209,-0.080617,0.179551,0.378308,0.434254,4.887
1,2,0.246666,0.278389,0.386826,4.412157,0.996941,0.094867,24.39,0.39008,0.26802,0.369025,0.630826,4.684433,3.551
0,0,0.408843,0.142915,0.294371,3.649481,1.016907,-0.702376,4.08,0.282297,0.426824,0.930729,3.249774,3.563898,2.234
1,2,0.443914,0.225672,0.507657,1.794924,6.473332,-0.152615,44.41,0.175988,0.199277,0.671935,0.969416,2.39551,4.805
0,0,0.509549,0.470478,0.592861,3.592742,1.678243,-0.749112,30.54,-0.360586,0.155049,0.427276,0.917859,2.149189,4.085
1,2,0.454791,0.233706,0.379544,2.046782,1.072565,-0.982796,37.6,0.086561,0.223189,0.541616,1.451962,2.025668,3.881
1,1,0.522242,0.256397,0.495941,1.95117,1.096573,-0.219714,28.78,0.067841,0.047214,0.167817,0.223578,1.291193,4
1,1,0.170209,0.015746,0.124586,2.365389,0.990939,0.124915,44.43,0.205622,0.450086,0.571664,0.735875,7.47609,4.91
1,1,0.591407,0.099102,0.552832,2.965097,1.174341,-0.048002,32.53,0.081481,0.148496,0.416151,0.536475,1.708523,3.896
1,1,0.142768,0.00892,0.100086,2.849957,1.096573,-0.147611,34.12,0.008865,0.360655,0.227519,0.464726,21.626215,3.778
0,0,0.287303,0.160097,0.296215,5.949487,1.096573,-0.81393,17.88,0.142039,0.232543,0.530757,0.756955,7.701237,4.252
1,5,0.429419,0.325616,0.622276,50.784249,7.966002,-0.214142,31.91,-0.010346,0.125818,0.254656,2.527191,26.79567,4.188
1,3,0.711408,0.526541,0.614845,8.065466,3.362618,1.741901,33.78,0.152263,0.001484,0.102688,0.367717,2.457641,2.898
0,0,0.147148,0.060383,0.158705,2.395153,1.108724,-0.106153,29.93,0.062057,0.224451,0.294117,0.765233,9.124109,5.474
1,1,0.265156,0.183464,0.532398,2.257727,1.328107,0.13235,40.9,0.080377,0.049123,0.501897,1.095879,3.487373,3.661
1,1,0.529457,0.327414,0.533507,3.121878,1.096573,0.100003,31.98,0.008166,0.158629,0.548234,1.057269,1.825663,4.474
0,0,0.164953,0.006928,0.166559,2.002496,0.970924,0.039912,16.59,0.226987,0.458154,0.636187,0.836152,8.889196,4.39
0,0,0.461328,0.348459,0.556604,6.267535,1.310459,-0.414736,44.77,0.121411,0.207851,0.401604,0.538906,3.272851,4.483
1,2,0.121615,0.010421,0.093266,5.781949,0.986102,-0.224764,38.19,0.083663,0.320765,0.269368,0.469501,15.650221,5.344
1,3,0.627354,0.503822,0.661109,8.795297,2.017349,-1.950423,29.07,0.141555,0.193932,0.416611,0.625404,2.948468,3.442
1,1,0.486243,0.393601,0.496925,2.271288,1.269689,-0.849052,17.34,0.159667,0.117728,0.168948,0.56501,2.737109,3.705
0,0,0.676252,0.290138,0.659381,1.400045,1.651602,-1.136592,21.72,0.16375,0.166712,0.450436,0.932628,1.534154,3.445
0,0,0.730441,0.340965,0.584432,6.915859,1.105431,-1.955977,25.53,0.199115,0.201157,0.863541,0.997686,2.784032,2.519
1,3,0.508761,0.378383,0.578596,6.057424,1.21175,0.062311,39.04,0.064719,0.135471,0.785388,2.063052,2.835021,3.095
1,1,0.4169,0.433066,0.604703,2.666571,2.850003,-0.553409,13.5,0.237536,0.202911,0.416566,0.664558,3.069928,5.268
0,0,0.147725,0.002873,0.131043,6.286358,0.905361,-1.240267,35.9,0.367173,0.361807,0.374035,0.523726,18.710406,2.844
1,2,0.510078,0.368946,0.561686,3.422391,1.096573,-0.043177,24.64,0.007591,-0.042359,0.326104,0.435268,1.693509,4.203
0,0,0.273885,0.16328,0.281615,32.267589,1.096573,-0.864415,29.95,0.209804,0.389786,0.848532,1.430803,27.087433,4.584
0,0,0.357722,0.174143,0.378996,2.304655,1.548104,-0.524171,29.65,0.246488,0.295245,0.21165,0.27779,5.222981,3.34
1,1,0.426966,0.303139,0.561578,8.900645,1.032805,0.334853,48.09,0.166258,0.253504,0.624774,1.096931,3.303295,3.386
1,2,0.317494,0.040129,0.287669,7.115464,-1.573599,-0.159533,23.74,0.017351,0.117223,0.430642,0.594961,7.805034,2.983
0,0,0.302212,0.015864,0.290189,5.432719,0.982004,-2.253364,29.35,0.238813,0.488006,0.546185,0.778322,4.903271,3.834
0,0,0.464754,0.099238,0.474917,4.604506,1.011192,2.819115,36.22,0.236639,0.254628,0.68382,0.797439,3.890642,3.811
0,0,0.448072,0.325304,0.477818,2.348653,2.820765,0.135368,42.6,0.028789,0.223081,0.569252,1.168127,2.5329,3.63
0,0,0.213355,0.16979,0.326051,4.621659,1.016948,0.353194,28.64,0.306619,0.386848,0.44755,0.575177,9.806496,3.64
1,1,0.221769,0.094856,0.22762,8.161476,1.016763,0.224015,19.26,0.147585,0.391101,0.917388,1.781914,13.629771,4.785
1,3,0.220585,0.477284,0.725131,3.732379,1.181924,0.343212,24.37,-0.040889,0.1379,0.274778,0.523795,5.576962,4.405
1,2,0.443675,0.359301,0.430165,4.33053,1.161669,-0.135134,18.19,0.180187,0.210981,0.296675,0.654574,3.38463,3.227
0,0,0.382993,0.27263,0.390117,3.113174,1.096573,-0.31201,24.68,0.16867,0.255955,0.401233,1.409433,3.297417,3.043
1,1,0.296442,0.014805,0.175297,4.648088,0.895546,-0.376016,47.01,0.093194,0.210491,1.159197,2.408246,5.568987,3.726
0,0,0.511397,0.323285,0.596531,6.370048,1.099492,-0.055412,50.25,0.052,0.135433,0.845087,1.737539,4.653088,3.027
1,1,0.464427,0.144551,0.322214,2.949052,1.144333,1.181823,14.45,0.03511,0.274429,0.837118,1.212139,3.082648,3.24
