资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,上年度违规,上年度违规次数,风险值
0.959297,0.447632,0.654501,1.474649,1.052371,-0.607721,15.7163,-0.79583,-0.929495,0.420142,0.64408,-1.708306,1,7,2.586
0.691777,0.363554,0.709184,1.072344,1.154785,0.574468,19.62,0.037737,0.029779,0.431725,0.60461,1.213612,1,1,2.385
0.810746,0.587586,0.916922,6.387549,13.536596,-0.078926,24.03,-0.42363,-0.010555,0.097829,2.074093,-0.110984,1,6,2.312
0.297075,0.300772,0.414605,1.210199,1.17377,0.521085,23.42,0.100059,0.383569,0.660355,1.945779,4.136047,1,2,2.542
0.324518,0.030462,0.280862,1.839386,0.678338,0.110255,28.03,0.071669,0.229182,0.720287,0.854726,4.180684,0,0,0.142
0.767116,0.361769,0.762292,9.867304,1.090487,-0.042534,18.53,-0.031041,-0.48325,1.173561,1.782833,1.883911,1,5,2.469
0.903221,0.970827,1.172947,54.72288,1.418883,0.001496,24.27,0.068772,0.1937825,1.023586,2.888769,5.243443,0,0,0.051
0.118804,0.024733,0.062858,1.940771,-7.346719,-0.066345,33.45,0.019487,0.008527,0.218183,1.137819,11.942108,0,0,0.309
0.157973,0.068046,0.160601,2.284386,1.07154,-0.209524,34.88,0.038922,0.388553,0.28595,0.418882,9.551815,1,2,2.286
0.869776,0.733191,0.864887,1.389977,3.058674,0.206989,46.19,-0.066813,0.023517,0.388131,1.531947,0.397259,1,2,2.541
0.785064,0.169768,0.75238,2.539377,1.027089,-0.360705,34.12,4.645117,0.128889,0.003806,0.003981,0.906364,0,0,0.071
0.628243,0.475401,0.759986,1.187538,1.115311,0.320455,46.98,-0.05856,0.102975,1.090781,2.502267,1.759969,1,2,2.467
0.789036,0.306052,0.795743,0.887713,1.024261,-0.003128,17.92,0.339805,0.129649,0.167252,0.195705,0.779117,0,0,0.027
0.298133,0.031081,0.33432,2.392454,0.959962,-0.038217,12.14,-0.035244,-0.102062,0.305029,0.756241,5.168685,1,6,2.378
0.371785,0,0.34455,4.811841,0.871363,0.184776,40.68,0.172459,0.312314,0.183604,0.197405,6.763482,1,2,2.631
0.654435,0.533507,0.77075,3.173844,1.816726,0.279309,11.68,-0.070352,0.1937825,1.693567,3.115597,2.569982,1,8,2.654
1.359247,0.573479,1.289407,75.003503,1.052371,-0.060622,41.15,-0.048958,-0.941861,0.62645,1.021627,-2.204055,1,2,2.508
0.682185,0.460091,0.676706,2.071858,1.16539,0.101498,56.42,0.859513,0.149704,0.114744,0.245883,0.862314,0,0,0.106
0.651519,0.268506,0.646213,2.304598,1.161373,-0.478268,30.42,0.061456,0.102209,0.969386,1.4788,1.937829,0,0,0.176
0.839666,0.484904,0.816778,14.713063,1.052371,-0.020459,22.01,-0.258857,-0.351755,0.365254,0.790375,1.402503,1,26,2.694
0.591286,0.553368,0.744036,2.133082,1.052371,0.039312,27.97,0.010745,0.24144,0.57762,0.98592,2.441402,0,0,0.225
0.572015,0.464804,0.750985,11.275005,1.099911,0.026122,20.5,0.345313,-0.79316,0.655075,5.585945,3.754563,0,0,0.082
0.883993,0.235685,0.878024,0.982605,1.205893,0.282875,31.1,0.004321,0.039715,0.108631,0.116225,0.670838,1,3,2.492
0.382645,0.038881,0.396465,7.162508,0.987287,2.48479,30.32,0.520671,0.467564,0.613987,0.754029,16.991555,1,6,2.362
0.696409,0.235344,0.783021,0.885109,1.284234,-3.088866,25.41,0.013979,0.114156,4.341391,6.24523,4.985708,1,2,2.312
0.479431,0.399372,0.53099,1.938444,1.102458,-0.020924,31.01,0.0857,-0.040376,0.351662,1.127391,1.10993,1,2,2.48
0.777823,0.278834,0.799478,1.418519,1.202538,-4.765373,34.1,0.023512,0.055552,3.090147,4.095591,3.560854,0,0,0.206
0.496342,0.267274,0.631644,1.538904,1.058241,0.255837,19.02,0.024536,0.09356,1.65425,3.145882,3.536215,1,3,2.571
0.706399,0.518415,0.854369,1.333074,5.788201,0.018905,20.35,-2.073157,-0.628698,0.107508,0.291815,-0.448569,1,2,2.498
0.787513,0.53705,0.694347,1.886475,1.150523,-0.244501,32.91,0.013412,0.032162,0.234733,0.72272,0.397905,0,0,0.276
0.155694,0.113105,0.149747,1.341617,0.888907,0.294939,20.03,0.392695,0.423638,0.046877,0.082363,7.098914,1,2,2.447
0.68816,0.330216,0.615091,4.529832,1.519434,-0.579833,32.2,0.090526,0.080948,0.864262,2.084462,1.589416,0,0,0.053
0.720198,0.844176,1.550187,2.666597,1.052371,-0.054975,25.06,-0.389026,-1.933688,0.566706,0.742531,0.412152,1,8,2.572
0.344469,0.279151,0.380034,1.271858,1.205199,-0.526996,15.3,0.190353,0.370848,0.382619,1.33102,2.213196,1,1,2.378
0.397767,0.159533,0.412366,1.034952,1.092206,0.156787,51.14,0.177647,0.128379,0.545352,3.335474,1.841231,1,2,2.385
0.133577,0.020266,0.123901,2.693557,1.000941,0.203001,74.24,0.233547,0.364019,1.12803,2.430933,7.075816,1,1,2.377
0.718707,0.370774,0.713796,0.793938,1.024477,-1.330153,48.6,0.173775,0.141615,0.254491,0.298901,1.173773,1,2,2.524
0.329307,0.256953,0.409307,2.421904,1.052371,-2.280104,11.72,0.085321,-0.084027,0.113316,0.236553,3.031163,1,1,2.354
0.384528,0.44033,1.062847,1.49593,2.117163,-2.328328,20.7636,-0.029507,-0.492463,13.913529,17.339914,16.316546,0,0,0.158
0.365364,0.210671,0.314066,34.702134,1.033606,0.267336,33.75,0.564774,0.509084,0.561223,2.723469,23.181953,0,0,0.338
0.248826,0.059929,0.339774,5.296359,1.281146,-0.040044,24.33,0.336298,-0.365716,0.14048,0.361274,19.651579,1,2,2.422
0.324675,0.06083,0.467525,4.859505,0.883734,-0.024207,37.25,0.019553,0.219445,1.274353,1.51557,9.429421,0,0,0.092
0.748379,0.463413,0.765965,2.175246,1.562878,-0.421499,47.78,0.117511,0.078824,0.172371,0.206509,2.108226,0,0,0.229
0.534028,0.43198,0.522318,0.811129,1.424303,-0.325327,6.39,-0.971619,-0.012434,0.184046,1.969184,0.915114,1,7,2.453
0.332917,0.136553,0.320315,0.944108,1.061793,0.118246,57.33,0.066075,0.3851,0.91354,3.597228,2.569192,0,0,0.144
0.541635,0.432798,0.651379,1.901267,1.616279,0.012442,23.73,0.081544,0.169393,0.70533,1.993262,2.038121,1,1,2.31
0.24106,0.225183,0.28942,2.030053,1.054884,0.105189,35.68,0.143219,0.232091,0.56701,1.140387,4.503357,0,0,0.142
0.867549,0.475947,0.931727,8.858858,5.131363,0.191049,10.04,0.010289,-0.356958,0.416424,0.866941,-0.025464,1,5,2.425
0.896336,0.389625,0.983732,7.372504,3.847266,-0.265631,16.09,-0.902922,0.1937825,0.207305,0.354842,0.190719,0,0,0.016
0.718522,0.596106,0.754447,2.372524,1.052371,-0.059932,24.08,0.00665,0.019281,0.41655,0.816899,1.114888,1,2,2.34
0.943601,0.125701,0.955772,67.018065,1.052371,-0.002834,52.44,0.104081,-0.562925,0.013246,0.038866,3.337317,1,1,2.328
0.262103,0.112206,0.321651,4.135477,0.994656,-0.11106,31.56,0.113949,0.33992,0.776224,3.326472,8.363016,1,5,2.634
0.606688,0.011667,0.601446,1.620442,0.904215,-1.297684,48.02,0.097786,0.251076,0.664221,0.809857,1.814413,0,0,0.225
0.418813,0.249577,0.510542,2.988824,1.726862,-0.03507,26.89,0.007547,0.213159,0.383846,0.682101,3.973035,1,1,2.506
0.761379,0.051272,0.76167,0.92531,1.052371,2.523718,26.09,0.104081,0.075441,0.040057,0.913433,3.337317,1,3,2.01
0.724943,0.279097,0.772479,0.915845,1.804223,-0.73447,23.22,0.010741,0.062368,1.254812,1.76732,1.580543,0,0,0.035
0.259382,0.144362,0.305133,3.674803,1.052371,-0.018614,21.65,-0.368846,-0.690337,0.482417,4.114883,3.039121,1,2,2.473
0.106165,0.005824,0.086623,1.875906,0.911774,-0.318717,11.55,0.013191,0.1937825,0.736182,1.097158,19.946593,1,3,2.894
1.83061,0.823972,1.050636,2.666597,1.052371,0.009822,11.17,-1.01596,-1.138913,0.09174,1.129594,-4.503715,1,5,2.513
0.134485,0.066536,0.171305,1.213305,1.012482,-0.082796,32,3.37516,0.633027,0.101435,0.235514,7.526824,1,1,2.317
0.9384,0.273832,0.787915,160.307211,1.052371,0.018427,13.84,0.041245,-15.356996,0.829911,0.890646,-12.30032,1,2,2.792
0.892877,0.367036,0.893317,5.476892,1.921522,-0.021546,56.51,0.00989,-0.375567,1.085564,2.192139,0.618691,1,1,2.005
0.281747,0.123687,0.298945,8.053024,1.018965,-0.280715,24.23,0.257302,0.661002,0.864473,1.638075,13.496823,1,2,2.015
0.267387,0.302298,0.525294,15.333461,1.060692,-0.380457,28.47,0.040769,-0.090548,0.668724,1.15296,8.760323,1,5,2.078
0.519704,0.452873,0.640365,1.889474,1.312085,-1.998368,34.42,0.074633,0.256576,0.513779,1.090721,3.031443,0,0,0.237
0.52148,0.228856,0.605324,7.291263,0.992707,-0.27294,15.74,0.108168,0.269685,1.080242,2.196074,4.65228,0,0,0.187
0.13822,0,0.071852,9.335776,1.052371,-0.022046,19.47,-0.635534,-1.60464,0.01082,0.016663,21.71785,1,2,2.456
0.600147,0.339582,0.812759,8.620914,1.325031,0.022904,29.95,0.035586,-3.351632,0.468626,1.043133,0.08305,1,2,2.566
0.266051,0.12177,0.248419,2.362006,1.052371,0.08461,37.47,0.297834,-0.485482,0.044182,0.110416,3.37857,0,0,0.048
0.73324,0,0.74999,1.571945,1.052371,-0.19473,25.16,0.104081,0.061507,0.036025,0.913433,3.337317,1,3,2.319
0.818458,0.025773,0.808227,2.743983,1.052371,-0.230928,46.37,0.104081,0.048924,0.04777,0.913433,3.337317,1,6,2.467
0.803603,0.002877,0.801809,1.010326,1.052371,2.135699,25.27,0.104081,0.040201,0.059294,0.913433,3.337317,1,2,2.194
0.652255,0.602967,0.652832,2.73284,5.547971,0.792015,44.57,-0.095578,-0.040798,0.624156,0.962778,1.697527,1,2,2.45
0.465469,0.325266,0.508407,1.237161,1.050774,-0.02926,20.03,0.083779,0.095145,0.4764,0.780119,2.109664,1,3,2.297
0.194061,0.024006,0.152167,2.210148,0.876536,0.056031,35.51,0.137712,0.371977,0.474931,0.682622,7.98768,0,0,0.032
0.635096,0.302839,0.677796,3.262282,1.031476,1.380814,28.84,0.14278,0.248909,0.817339,2.226582,2.04607,1,1,2.524
0.738438,0.628785,0.762499,0.768514,1.641668,-1.116248,20.13,0.032917,0.046154,0.227035,1.255446,0.519066,1,1,2.619
0.548039,0.418062,0.555616,1.056528,1.860533,0.095186,17.51,0.119909,0.14304,0.248766,1.794628,0.981425,0,0,0.161
0.726692,0.435639,0.772148,1.202922,2.50812,-0.064595,67.41,0.014772,0.105396,1.810971,2.343982,2.466047,1,1,2.622
0.74159,0.437869,0.731452,1.192159,1.052371,-0.330178,42.15,-0.035873,0.069212,0.155493,0.447954,0.270386,1,3,2.518
0.811476,0.019987,0.797752,1.584433,1.052371,-1.314965,23.55,0.104081,0.055204,0.030592,0.913433,3.337317,1,3,2.063
0.226562,0.005627,0.228566,1.279334,0.981459,0.242719,38.79,0.23953,0.270906,0.53528,0.880717,3.705446,1,5,2.474
0.333464,0.347466,0.602236,1.805598,1.158103,-0.072535,16.47,0.04488,0.283153,0.281558,4.550242,3.360211,1,8,2.704
0.823304,0.002468,0.8225,3.561663,1.052371,3.582412,34.61,0.104081,0.069387,0.048123,0.913433,3.337317,1,6,2.242
0.512875,0,0.580395,2.298365,1.052371,-0.048676,10.92,0.104081,-0.029096,0.048311,0.913433,3.337317,1,3,2.77
0.771634,0.005131,0.758255,1.710381,1.052371,0.815265,29.03,0.104081,0.078258,0.038486,0.913433,3.337317,1,4,2.396
0.383187,0.232834,0.41583,0.850407,1.254749,-0.115772,24.93,-0.006177,-0.245127,1.426355,3.051462,1.935803,1,8,2.775
0.758638,0.354155,0.952145,6.258621,1.05349,-0.276758,30.98,-0.12102,-0.044234,0.522046,1.139791,1.574926,0,0,0.167
0.919296,0,0.918866,0.781632,1.052371,-6.787956,18.85,0.104081,0.04634,0.021966,0.913433,3.337317,0,0,0.216
0.929391,0,0.925494,1.167174,1.052371,-6.438347,18.19,0.104081,0.020811,0.014597,0.913433,3.337317,1,2,2.545
0.730277,0.003351,0.75864,1.415865,1.052371,1.154656,45,0.104081,0.067515,0.044971,0.913433,3.337317,0,0,0.459
0.423449,0.250992,0.439412,1.259423,1.034879,-0.084547,35.19,0.477009,0.33587,0.194804,0.599802,2.43994,0,0,0.087
0.393584,0.277594,0.426926,3.238247,1.061383,-0.054545,20.31,0.13671,0.161358,0.529622,1.329627,4.869848,1,1,2.413
0.809627,0.014701,0.785997,1.022928,1.052371,-2.637098,21.34,0.104081,0.077476,0.038276,0.913433,3.337317,1,9,2.136
0.317636,0.206919,0.375606,1.699032,1.296876,-0.19378,27.95,0.158226,0.299656,0.463138,0.882699,3.989251,1,3,2.472
0.483393,0.317281,0.446352,1.654103,1.041707,-2.108512,19.28,0.094302,0.282387,0.848426,3.155107,2.359836,0,0,0.173
0.488699,0.393929,0.61999,1.109894,1.158194,-0.004013,16.09,0.041634,-0.103658,1.23988,2.958056,2.402679,1,2,2.474
0.369949,0.392281,0.436074,0.823704,1.118359,0.039284,29.72,0.087432,0.36566,0.544641,1.13177,2.665076,1,1,2.442
0.707203,0.107955,0.698105,2.031185,0.889157,0.765076,56.56,0.129698,0.131845,0.379848,0.465421,1.548605,0,0,0.065
0.736846,0.005909,0.736918,1.549007,1.052371,0.01566,25.74,0.104081,0.022396,0.061996,0.913433,3.337317,1,4,2.083
0.791434,0.011467,0.783043,1.4573,1.052371,1.502029,20.27,0.104081,0.063717,0.068707,0.913433,3.337317,1,4,2.086
0.398665,0.201452,0.397223,1.069997,1.134797,-0.337251,33.01,0.183605,0.291654,0.472435,0.889912,3.62446,0,0,0.23
0.409645,0.330543,0.483911,2.93372,1.363101,0.126122,69.22,-0.640032,0.141637,0.211254,0.466407,2.818456,0,0,0.054
0.638759,0.537631,0.891255,5.156392,2.042805,-0.048491,23.08,-0.503556,-0.363775,0.727649,0.951828,1.65385,1,2,2.483
0.355343,0.182013,0.351004,3.352829,1.031501,0.212703,25.36,0.346885,0.388115,0.695646,1.694671,5.958661,1,1,2.311
0.811522,0.024673,0.826951,1.16623,1.052371,1.213665,15.6254,0.104081,0.052228,0.029771,0.913433,3.337317,1,3,2.057
0.673725,0.171632,0.679319,1.246207,1.274955,-0.798371,52.38,0.050226,0.070229,0.434443,0.622958,0.819137,0,0,0.105
0.3591,0.254937,0.381742,2.36869,2.770698,0.1452,29.99,0.048062,-0.146266,0.225567,0.60161,1.634529,1,6,2.244
0.579236,0.468007,0.635475,1.703157,1.052371,-0.038356,29.49,0.144867,0.100029,0.124642,0.317847,1.254259,1,1,2.373
0.754942,0.022719,0.776669,1.414205,1.052371,1.410788,25.15,0.104081,0.064347,0.062464,0.913433,3.337317,1,6,2.354
0.917933,0,0.917361,0.476233,1.052371,-1.888992,46.53,0.104081,0.030873,0.023767,0.913433,3.337317,0,0,0.316
0.753508,0.75281,0.82089,1.285648,1.366278,-0.081876,34.06,0.158758,0.106581,0.279893,1.105777,0.719548,0,0,0.258
0.809688,0.000806,0.813971,2.339598,1.052371,0.683199,54.79,0.104081,0.060301,0.116104,0.913433,3.337317,1,1,2.526
0.823296,0.018247,0.807891,1.191157,1.052371,0.660688,51.16,0.104081,0.061561,0.051264,0.913433,3.337317,1,1,2.071
0.755847,0.002395,0.728373,1.775437,1.052371,0.140132,27.75,0.104081,0.073267,0.045012,0.913433,3.337317,1,5,2.08
0.394123,0.292122,0.44176,2.982797,1.102407,-0.084363,32.24,0.151461,-0.012751,0.377934,0.752419,4.318933,1,1,2.344
0.869604,0,0.874003,3.150945,1.052371,-3.484451,40.11,0.104081,0.041431,0.024407,0.913433,3.337317,1,9,2.081
0.9201,0,0.926545,0.476144,1.052371,-3.310882,65.37,0.104081,0.037666,0.022884,0.913433,3.337317,0,0,0.116
0.153678,0.067568,0.133727,0.808172,1.085954,-0.100962,29.11,-0.003129,-0.001284,1.874936,3.3393,4.92138,1,2,2.526
0.800195,0.326012,0.697904,1.480939,1.052371,0.202472,39.81,-0.100044,-0.022772,0.062555,0.115726,-0.459258,1,4,2.373
0.491029,0.324327,0.57281,1.279083,1.414655,0.097214,29.8,0.022921,0.09343,0.549088,1.225312,1.880568,1,4,2.5
0.434691,0.190777,0.465536,1.269054,1.369391,-0.30509,33.06,0.067683,0.104592,0.388467,0.634957,2.482291,0,0,0.034
0.407268,0.268949,0.4391,1.873624,1.150933,-0.167617,39.86,0.131503,0.190547,0.419216,0.697388,3.321405,0,0,0.266
0.565284,0.105024,0.525462,1.394703,0.950556,-0.029022,36.43,0.15974,0.049019,0.544695,0.85459,1.27306,0,0,0.052
0.627064,0.04241,0.610582,1.932314,0.974931,-0.762079,4.23,0.155628,0.256835,0.54457,0.624059,1.929636,0,0,0.103
0.681812,0.353966,0.657858,1.415175,3.390864,-0.233323,25.27,0.087385,-0.005981,0.252232,0.72892,0.042111,0,0,0.137
0.471772,0.152928,0.282045,3.045347,1.106983,0.107284,44.09,0.067627,0.276141,0.559435,0.845443,3.697401,1,2,2.337
0.456989,0.108151,0.156359,3.102379,0.517724,1.887102,47.81,-0.042538,0.326713,0.191511,0.503652,12.885487,1,1,2.337
0.443378,0.000378,0.430244,12.844863,0.573968,-0.558818,32.36,0.190117,0.305881,0.59314,0.704302,9.064845,1,2,2.49
0.493877,0.348112,0.579015,2.092252,1.052371,-0.684859,22.98,0.013234,0.088377,0.555601,0.860062,1.996703,1,1,2.503
0.423057,0.274952,0.4873,1.572335,1.032118,-0.127731,32.41,0.089476,0.278485,0.662205,1.459888,4.387258,0,0,0.069
0.591751,0.312105,0.587113,2.516214,4.278245,0.367858,66.5,0.03271,0.230141,1.972519,5.789741,2.809276,0,0,0.037
0.394077,0.066806,0.362327,2.222105,0.9994,-0.408779,19.93,0.156934,0.3052,0.402852,0.586826,6.572454,0,0,0.196
0.183295,0.168099,0.278449,1.203608,1.103487,0.037449,25.19,0.070081,0.314792,0.550548,2.124954,7.268058,0,0,0.287
0.063209,0.022716,0.055265,8.087585,1.025052,-0.013237,31.54,0.762172,0.657232,0.33281,0.525737,20.17177,0,0,0.046
0.522179,0.016173,0.410949,2.742405,1.023603,-0.161753,31.98,0.218178,0.150069,0.462115,0.591377,4.700229,0,0,0.009
0.487344,0.150826,0.473062,3.750804,1.234195,-0.286565,25.1,0.074596,0.220488,0.601147,0.708902,7.39777,0,0,0.003
0.678856,0.344817,0.729839,1.676705,1.50523,0.164371,60.4,0.032466,0.170967,0.530396,2.556242,1.004495,0,0,0.192
0.412384,0.100274,0.421027,1.720597,1.038703,-0.140852,8.57,0.162575,-0.17571,0.603919,0.679228,2.309039,1,2,2.386
0.332975,0.155127,0.327907,1.819922,1.007128,0.210253,38.35,0.195177,0.349285,0.912618,2.366592,3.474229,1,1,2.339
0.15532,0.056434,0.277242,5.593211,0.669255,-0.435317,25.93,0.101833,0.231273,0.384367,0.403483,15.871001,1,1,2.516
1.627194,0.625506,1.327441,2.666597,1.052371,0.042401,15.56,-0.633488,-1.590759,0.178709,1.054013,-4.276668,1,5,2.466
0.411125,0.365159,0.569048,2.952706,1.240072,0.07496,27.26,0.138474,0.206009,0.610896,1.019585,3.385374,1,1,2.496
0.524008,0.472468,0.691772,3.15188,1.244032,-0.14966,18.58,0.0753,0.201231,0.756889,1.208264,4.282635,0,0,0.219
0.567979,0.070158,0.515877,2.398527,1.023789,-1.52911,27.88,0.051338,0.169323,0.639016,0.80182,2.725538,1,2,2.453
0.433182,0.386755,0.542384,4.541984,1.203933,-0.176438,29.4,0.079335,0.20163,0.452966,1.324976,4.650586,1,2,2.456
0.56211,0.489566,0.61199,1.843225,1.17277,-2.481932,22.07,0.028494,0.239421,1.1936,4.087184,2.418727,1,1,2.644
0.524035,0.207101,0.564085,2.34713,1.147997,-0.074005,37.01,0.117334,0.106745,0.617684,1.283956,2.351293,0,0,0.02
0.657592,0.34408,0.722851,9.974067,1.072597,0.330306,21.3,0.109447,0.169166,0.966754,2.130099,3.229393,1,2,1.958
0.296947,0.143901,0.288707,9.734252,1.019092,0.084277,13.2631,0.304593,0.227372,0.415445,1.041697,14.067973,0,0,0.164
0.541944,0.40129,0.524304,3.193499,1.259308,-0.169442,30.14,0.028164,0.000785,0.483298,0.901233,3.325639,1,3,2.529
0.753207,0.240335,0.703908,1.261319,1.152808,-0.4625,38.41,0.050461,0.127076,0.64513,1.243982,1.171483,1,1,2.452
0.613433,0.386359,0.499809,2.392718,1.374736,0.187044,13.33,0.430446,0.13764,0.246718,1.011734,1.727734,1,3,2.464
0.115708,0.027043,0.102456,2.782526,0.945607,-1.468306,16.03,0.323997,0.408227,0.387274,0.781177,18.997665,1,3,2.456
0.674526,0.392366,0.589373,3.530603,1.632208,-0.759545,49.27,0.062913,0.090894,0.884844,1.840325,1.864696,1,1,2.568
0.452165,0.152654,0.35017,2.860102,1.322977,-0.306155,28.36,0.129588,0.193217,0.374279,0.477705,4.396976,1,3,2.551
0.500499,0.425375,0.748844,2.757259,1.362687,-0.381196,32,0.070259,0.014138,0.876493,2.693741,2.405873,1,1,2.641
0.830721,0.221697,0.786229,5.565477,1.052371,-0.117477,35.2,0.05274,-0.049032,0.662907,0.885243,0.883994,1,5,2.711
0.638732,0.146473,0.445765,3.38957,1.078481,-1.104822,62.82,0.199705,0.117633,0.713315,1.610092,1.724379,0,0,0.012
0.270359,0.007636,0.216117,2.055992,0.608801,0.117052,30,0.077902,0.291824,0.629844,1.044346,5.387889,1,1,2.489
0.413577,0.067288,0.366249,10.874557,0.998687,0.24412,38.13,0.132055,0.286694,1.057086,2.126286,8.746983,1,8,2.625
0.559941,0.320522,0.543152,1.975151,1.052371,-0.261075,24.82,0.045619,0.17313,1.143362,1.706665,2.728676,0,0,0.071
0.371736,0.284938,0.36785,3.698225,0.958315,-0.1152,29.5,0.411479,0.471078,0.602291,1.382664,5.217228,1,2,2.439
0.355877,0.01089,0.238464,6.782205,0.991998,-0.67977,44.72,0.624712,0.536181,0.443788,0.644848,10.179707,1,1,2.571
0.489909,0.265766,0.578849,4.056271,1.188021,-0.041468,23.33,0.334598,0.196187,0.251955,2.863027,2.111765,0,0,0.09
0.570231,0.315353,0.757792,2.873562,1.061828,-0.334872,61.94,0.10042,0.141445,0.804558,1.725221,2.661983,0,0,0.006
0.190757,0.041321,0.163632,2.033984,0.607833,-0.857701,33.37,0.07034,0.205177,0.261904,0.472307,2.736829,1,2,2.853
0.308157,0.230916,0.292876,2.054744,1.030651,-0.581313,43.04,0.925379,0.185511,0.237016,0.550328,2.980454,0,0,0.102
0.51027,0.090436,0.545893,3.245615,1.036247,0.111108,43.12,0.142555,0.162756,0.544727,0.612156,6.54481,1,1,2.739
0.26026,0.008805,0.277482,6.535965,0.991208,0.620333,23.1,0.466263,0.526972,0.540867,0.722023,8.760473,0,0,0.006
0.27643,0.023749,0.254687,8.899524,0.918949,0.046852,40.45,0.251062,0.296931,0.382506,0.621486,12.963638,0,0,0.068
0.349879,0.120756,0.284524,7.621064,1.029634,-0.12121,34.05,0.198439,0.256004,0.577122,1.077229,12.96616,1,5,2.568
0.157969,0.002554,0.134882,2.355026,0.982598,-0.891002,13.26,0.361125,0.335958,0.416916,0.539779,10.561184,1,3,2.409
0.491758,0.431001,0.629466,17.57507,1.090795,-0.425979,30.32,0.19489,0.254509,0.751358,1.187619,11.429659,0,0,0.168
0.544785,0.087499,0.596714,3.246014,0.959396,0.163252,34.36,0.155652,0.236478,0.75299,0.946276,3.485886,1,2,2.422
0.66012,0.403319,0.643927,1.738717,1.786385,-0.173999,27.68,0.039993,0.121737,0.497993,0.917373,1.831672,1,2,2.714
0.227639,0.045174,0.165641,8.997145,0.997298,0.207711,33.86,0.266098,0.466071,0.884783,2.888362,17.06313,0,0,0.051
0.58162,1.278358,1.470089,0.733804,1.471747,0.594442,22.81,-0.13476,0.107716,0.70715,1.932795,1.573106,1,1,2.518
0.505559,0.388003,0.497264,2.652215,1.075989,-3.544261,21.42,0.204342,0.240443,0.314419,0.739044,2.559717,1,2,2.41
0.3509,0.813574,1.117664,2.666597,1.088098,0.008092,26.48,-0.172803,-0.403195,0.50142,1.195581,3.347089,1,5,2.532
0.45218,0.263721,0.461196,2.995541,1.456144,-0.282806,29,-0.276011,-0.012334,0.436809,0.601916,2.076467,1,2,2.455
0.645291,0.232667,0.6648,2.173286,1.052371,-0.383273,5.2,-0.014176,-0.067283,0.357179,0.41555,0.842842,1,4,2.573
0.270897,0.092856,0.189826,1.367305,0.79596,-0.905332,44.57,0.113665,0.249914,0.507099,0.85981,3.395165,0,0,0
0.440872,0.0737,0.354331,3.989483,0.947738,-0.340446,19.34,0.22371,0.332621,0.558607,0.704507,8.09339,1,3,2.518
0.855202,0.257138,0.849179,5.958032,1.178658,-0.358159,42.76,0.025301,-0.016478,3.223141,3.581294,4.101195,0,0,0.059
0.307229,0.124655,0.310869,4.241357,1.003519,-0.014234,36.65,0.308768,0.268972,0.552524,1.222499,7.480395,1,1,2.505
0.557401,0.220513,0.516161,3.38683,37.424049,-0.984772,30.55,0.012534,0.240112,0.532101,0.697942,2.707944,0,0,0.092
0.386294,0.235013,0.360843,1.449046,1.028716,-0.070004,20.71,-0.215005,0.023847,0.751102,1.21992,2.943931,0,0,0.051
0.122314,0.011459,0.115391,1.610524,0.739918,-0.213355,25.11,0.079619,0.21186,0.572389,1.195969,8.62668,1,1,2.564
0.664557,0.335972,0.633449,1.993058,1.052371,0.022837,27.59,-0.256215,0.091034,0.298569,0.951085,1.275785,1,1,2.602
0.497212,0.242239,0.56865,3.404203,1.572325,-0.94544,48.41,0.028108,0.103857,0.575286,0.791891,1.942175,1,1,2.453
0.370719,0.116075,0.387894,13.619665,1.012567,-0.458054,23.25,0.355479,0.352744,0.598737,1.320541,10.691793,1,1,2.84
0.524657,0.408528,0.541183,7.519209,1.069258,-0.667858,49.33,0.313717,0.215518,0.385898,1.068022,6.632243,1,1,2.85
0.06916,0.008764,0.061118,4.483873,0.966592,0.031466,42.45,0.212614,0.235859,0.344288,0.477592,37.418172,1,2,2.496
0.41277,0.099143,0.315686,2.65859,0.960611,-0.267648,46.88,0.225447,0.227228,0.750678,1.03614,4.660197,0,0,0.009
0.227453,0.357484,0.504069,4.333463,1.131714,-0.049468,20.19,0.12418,0.271582,0.51333,1.344163,11.127712,0,0,0.08
0.654725,0.420495,0.559138,2.369607,1.152026,-0.837968,32.05,0.114555,0.047941,0.463398,1.183647,2.007273,0,0,0.029
0.21386,0.041259,0.188814,7.845145,1.062104,-0.756102,29.67,0.579027,0.375643,0.381005,0.534585,14.916202,0,0,0.068
0.515639,0.365448,0.582078,1.238823,1.277279,-0.109795,23.12,0.057742,0.151105,0.57302,1.047317,2.346163,0,0,0.106
0.419801,0.40915,0.466901,4.17238,1.050631,-0.709654,47.09,0.163633,0.154293,0.294439,0.413987,5.250463,0,0,0.187
0.438797,0.289496,0.455825,2.310028,1.27069,-0.661827,27.96,0.191993,0.257483,0.792133,1.709653,3.307139,1,3,2.454
0.407757,0.054368,0.407941,2.642912,0.977081,-1.045456,18.47,0.134844,0.314099,1.020301,1.580972,3.658652,0,0,0.309
0.459165,0.341467,0.461323,2.853743,1.171677,-1.417301,22.23,0.286639,0.094206,0.262712,0.43729,3.328883,0,0,0.175
0.49515,0.153152,0.483604,3.363522,0.864462,-0.104995,53.22,0.185963,0.232742,0.670599,0.952135,3.184308,1,1,2.589
